Date,Hour,Song Name
2024-10-06,23,Retrograde - James Blake
2024-10-06,23,Peaches - Justin Bieber
2024-10-06,23,Blinding Lights - The Weeknd
2024-10-06,23,Levitating - Dua Lipa
2024-10-07,0,Seventeen Going Under - Sam Fender
2024-10-07,0,Kyoto - Phoebe Bridgers
2024-10-07,1,Angel - The 1975
2024-10-07,1,Retrograde - James Blake
2024-10-07,1,Happier Than Ever - Billie Eilish
2024-10-07,1,Retrograde - James Blake
2024-10-07,1,Mr. Brightside - The Killers
2024-10-07,1,Seventeen Going Under - Sam Fender
2024-10-07,1,Roslyn - Bon Iver & St. Vincent
2024-10-07,2,Sinking Feeling - Weyes Blood
2024-10-07,2,Angel - The 1975
2024-10-07,3,Roslyn - Bon Iver & St. Vincent
2024-10-07,3,Roslyn - Bon Iver & St. Vincent
2024-10-07,3,Sinking Feeling - Weyes Blood
2024-10-07,3,Sinking Feeling - Weyes Blood
2024-10-07,3,Retrograde - James Blake
2024-10-07,3,Sinking Feeling - Weyes Blood
2024-10-07,3,Happier Than Ever - Billie Eilish
2024-10-07,3,Seventeen Going Under - Sam Fender
2024-10-07,4,Somebody That I Used to Know - Gotye
2024-10-07,4,Levitating - Dua Lipa
2024-10-07,4,Angel - The 1975
2024-10-07,5,Mr. Brightside - The Killers
2024-10-07,5,Kyoto - Phoebe Bridgers
2024-10-07,5,Bohemian Rhapsody - Queen
2024-10-07,6,Bad Guy - Billie Eilish
2024-10-07,6,Sinking Feeling - Weyes Blood
2024-10-07,6,Sinking Feeling - Weyes Blood
2024-10-07,6,Mr. Brightside - The Killers
2024-10-07,7,Bohemian Rhapsody - Queen
2024-10-07,7,Sinking Feeling - Weyes Blood
2024-10-07,7,Happier Than Ever - Billie Eilish
2024-10-07,8,The Less I Know the Better - Tame Impala
2024-10-07,8,Mr. Brightside - The Killers
2024-10-07,8,Sinking Feeling - Weyes Blood
2024-10-07,8,First Love / Late Spring - Mitski
2024-10-07,9,Rolling in the Deep - Adele
2024-10-07,9,Happier Than Ever - Billie Eilish
2024-10-07,9,Peaches - Justin Bieber
2024-10-07,9,Motion Sickness - Phoebe Bridgers
2024-10-07,10,Bad Guy - Billie Eilish
2024-10-07,10,Drivers License - Olivia Rodrigo
2024-10-07,10,First Love / Late Spring - Mitski
2024-10-07,10,Seventeen Going Under - Sam Fender
2024-10-07,10,The Less I Know the Better - Tame Impala
2024-10-07,10,Sinking Feeling - Weyes Blood
2024-10-07,11,Drivers License - Olivia Rodrigo
2024-10-07,11,Sinking Feeling - Weyes Blood
2024-10-07,11,Blinding Lights - The Weeknd
2024-10-07,11,The Less I Know the Better - Tame Impala
2024-10-07,11,Seventeen Going Under - Sam Fender
2024-10-07,11,Angel - The 1975
2024-10-07,11,Kyoto - Phoebe Bridgers
2024-10-07,12,Bad Guy - Billie Eilish
2024-10-07,12,Motion Sickness - Phoebe Bridgers
2024-10-07,12,Motion Sickness - Phoebe Bridgers
2024-10-07,13,Roslyn - Bon Iver & St. Vincent
2024-10-07,13,Sinking Feeling - Weyes Blood
2024-10-07,14,Somebody That I Used to Know - Gotye
2024-10-07,14,Roslyn - Bon Iver & St. Vincent
2024-10-07,15,Peaches - Justin Bieber
2024-10-07,15,Motion Sickness - Phoebe Bridgers
2024-10-07,15,The Less I Know the Better - Tame Impala
2024-10-07,16,Shape of You - Ed Sheeran
2024-10-07,16,Mr. Brightside - The Killers
2024-10-07,16,Mr. Brightside - The Killers
2024-10-07,16,Happier Than Ever - Billie Eilish
2024-10-07,16,Happier Than Ever - Billie Eilish
2024-10-07,16,Levitating - Dua Lipa
2024-10-07,17,Shape of You - Ed Sheeran
2024-10-07,17,First Love / Late Spring - Mitski
2024-10-07,17,Angel - The 1975
2024-10-07,18,Angel - The 1975
2024-10-07,18,Shape of You - Ed Sheeran
2024-10-07,18,Roslyn - Bon Iver & St. Vincent
2024-10-07,18,Angel - The 1975
2024-10-07,19,Shape of You - Ed Sheeran
2024-10-07,19,Bohemian Rhapsody - Queen
2024-10-07,19,Motion Sickness - Phoebe Bridgers
2024-10-07,19,Rolling in the Deep - Adele
2024-10-07,20,Mr. Brightside - The Killers
2024-10-07,20,Seventeen Going Under - Sam Fender
2024-10-07,20,Motion Sickness - Phoebe Bridgers
2024-10-07,20,Bohemian Rhapsody - Queen
2024-10-07,20,Kyoto - Phoebe Bridgers
2024-10-07,21,Mr. Brightside - The Killers
2024-10-07,21,Seventeen Going Under - Sam Fender
2024-10-07,21,Kyoto - Phoebe Bridgers
2024-10-07,21,Blinding Lights - The Weeknd
2024-10-07,21,Seventeen Going Under - Sam Fender
2024-10-07,22,Bad Guy - Billie Eilish
2024-10-07,22,Blinding Lights - The Weeknd
2024-10-07,22,Motion Sickness - Phoebe Bridgers
2024-10-07,23,Peaches - Justin Bieber
2024-10-07,23,The Less I Know the Better - Tame Impala
2024-10-07,23,Retrograde - James Blake
2024-10-07,23,Mr. Brightside - The Killers
2024-10-07,23,Roslyn - Bon Iver & St. Vincent
2024-10-07,23,Bohemian Rhapsody - Queen
2024-10-07,23,Blinding Lights - The Weeknd
2024-10-08,0,Retrograde - James Blake
2024-10-08,0,Somebody That I Used to Know - Gotye
2024-10-08,0,Kyoto - Phoebe Bridgers
2024-10-08,0,Levitating - Dua Lipa
2024-10-08,0,Somebody That I Used to Know - Gotye
2024-10-08,1,Angel - The 1975
2024-10-08,1,Mr. Brightside - The Killers
2024-10-08,1,Bohemian Rhapsody - Queen
2024-10-08,1,Retrograde - James Blake
2024-10-08,1,Bad Guy - Billie Eilish
2024-10-08,2,Angel - The 1975
2024-10-08,2,Retrograde - James Blake
2024-10-08,2,Motion Sickness - Phoebe Bridgers
2024-10-08,2,Kyoto - Phoebe Bridgers
2024-10-08,2,Roslyn - Bon Iver & St. Vincent
2024-10-08,2,Bad Guy - Billie Eilish
2024-10-08,2,Blinding Lights - The Weeknd
2024-10-08,3,Bad Guy - Billie Eilish
2024-10-08,3,Bohemian Rhapsody - Queen
2024-10-08,3,Blinding Lights - The Weeknd
2024-10-08,4,Roslyn - Bon Iver & St. Vincent
2024-10-08,4,Roslyn - Bon Iver & St. Vincent
2024-10-08,4,Somebody That I Used to Know - Gotye
2024-10-08,4,Seventeen Going Under - Sam Fender
2024-10-08,4,Bohemian Rhapsody - Queen
2024-10-08,4,Shape of You - Ed Sheeran
2024-10-08,4,Peaches - Justin Bieber
2024-10-08,5,Bohemian Rhapsody - Queen
2024-10-08,5,Blinding Lights - The Weeknd
2024-10-08,5,The Less I Know the Better - Tame Impala
2024-10-08,5,Levitating - Dua Lipa
2024-10-08,6,Rolling in the Deep - Adele
2024-10-08,6,Sinking Feeling - Weyes Blood
2024-10-08,6,Bad Guy - Billie Eilish
2024-10-08,6,Kyoto - Phoebe Bridgers
2024-10-08,6,Levitating - Dua Lipa
2024-10-08,6,Shape of You - Ed Sheeran
2024-10-08,7,Seventeen Going Under - Sam Fender
2024-10-08,7,Peaches - Justin Bieber
2024-10-08,7,Retrograde - James Blake
2024-10-08,7,Bad Guy - Billie Eilish
2024-10-08,8,Happier Than Ever - Billie Eilish
2024-10-08,8,Angel - The 1975
2024-10-08,8,Angel - The 1975
2024-10-08,8,Motion Sickness - Phoebe Bridgers
2024-10-08,8,Mr. Brightside - The Killers
2024-10-08,8,The Less I Know the Better - Tame Impala
2024-10-08,8,Roslyn - Bon Iver & St. Vincent
2024-10-08,8,Mr. Brightside - The Killers
2024-10-08,8,Sinking Feeling - Weyes Blood
2024-10-08,8,Shape of You - Ed Sheeran
2024-10-08,8,First Love / Late Spring - Mitski
2024-10-08,9,Blinding Lights - The Weeknd
2024-10-08,9,Angel - The 1975
2024-10-08,9,First Love / Late Spring - Mitski
2024-10-08,10,Seventeen Going Under - Sam Fender
2024-10-08,10,Bohemian Rhapsody - Queen
2024-10-08,10,First Love / Late Spring - Mitski
2024-10-08,10,First Love / Late Spring - Mitski
2024-10-08,10,Somebody That I Used to Know - Gotye
2024-10-08,10,Blinding Lights - The Weeknd
2024-10-08,11,Motion Sickness - Phoebe Bridgers
2024-10-08,11,Drivers License - Olivia Rodrigo
2024-10-08,11,Bad Guy - Billie Eilish
2024-10-08,11,Shape of You - Ed Sheeran
2024-10-08,12,Bad Guy - Billie Eilish
2024-10-08,12,Kyoto - Phoebe Bridgers
2024-10-08,12,Seventeen Going Under - Sam Fender
2024-10-08,12,Sinking Feeling - Weyes Blood
2024-10-08,12,Angel - The 1975
2024-10-08,12,Angel - The 1975
2024-10-08,12,Sinking Feeling - Weyes Blood
2024-10-08,12,Sinking Feeling - Weyes Blood
2024-10-08,13,Kyoto - Phoebe Bridgers
2024-10-08,13,Angel - The 1975
2024-10-08,14,Sinking Feeling - Weyes Blood
2024-10-08,14,Kyoto - Phoebe Bridgers
2024-10-08,15,Levitating - Dua Lipa
2024-10-08,15,Blinding Lights - The Weeknd
2024-10-08,15,Retrograde - James Blake
2024-10-08,15,Angel - The 1975
2024-10-08,15,First Love / Late Spring - Mitski
2024-10-08,15,Seventeen Going Under - Sam Fender
2024-10-08,15,First Love / Late Spring - Mitski
2024-10-08,16,Sinking Feeling - Weyes Blood
2024-10-08,16,Levitating - Dua Lipa
2024-10-08,16,Retrograde - James Blake
2024-10-08,16,Sinking Feeling - Weyes Blood
2024-10-08,16,First Love / Late Spring - Mitski
2024-10-08,16,Peaches - Justin Bieber
2024-10-08,16,Roslyn - Bon Iver & St. Vincent
2024-10-08,17,Motion Sickness - Phoebe Bridgers
2024-10-08,17,Somebody That I Used to Know - Gotye
2024-10-08,17,Kyoto - Phoebe Bridgers
2024-10-08,17,Roslyn - Bon Iver & St. Vincent
2024-10-08,18,The Less I Know the Better - Tame Impala
2024-10-08,19,Rolling in the Deep - Adele
2024-10-08,19,Happier Than Ever - Billie Eilish
2024-10-08,19,Mr. Brightside - The Killers
2024-10-08,19,Levitating - Dua Lipa
2024-10-08,19,Shape of You - Ed Sheeran
2024-10-08,19,Blinding Lights - The Weeknd
2024-10-08,20,Peaches - Justin Bieber
2024-10-08,21,Angel - The 1975
2024-10-08,21,Seventeen Going Under - Sam Fender
2024-10-08,21,Peaches - Justin Bieber
2024-10-08,21,Blinding Lights - The Weeknd
2024-10-08,21,Roslyn - Bon Iver & St. Vincent
2024-10-08,22,Motion Sickness - Phoebe Bridgers
2024-10-08,22,Bad Guy - Billie Eilish
2024-10-08,22,Levitating - Dua Lipa
2024-10-08,22,Retrograde - James Blake
2024-10-08,22,First Love / Late Spring - Mitski
2024-10-08,22,Angel - The 1975
2024-10-08,22,Sinking Feeling - Weyes Blood
2024-10-08,23,Sinking Feeling - Weyes Blood
2024-10-08,23,Kyoto - Phoebe Bridgers
2024-10-08,23,Bohemian Rhapsody - Queen
2024-10-08,23,Kyoto - Phoebe Bridgers
2024-10-09,0,Kyoto - Phoebe Bridgers
2024-10-09,0,Shape of You - Ed Sheeran
2024-10-09,0,Kyoto - Phoebe Bridgers
2024-10-09,1,Shape of You - Ed Sheeran
2024-10-09,1,Blinding Lights - The Weeknd
2024-10-09,1,Kyoto - Phoebe Bridgers
2024-10-09,2,Shape of You - Ed Sheeran
2024-10-09,2,Bad Guy - Billie Eilish
2024-10-09,2,Roslyn - Bon Iver & St. Vincent
2024-10-09,2,The Less I Know the Better - Tame Impala
2024-10-09,2,Mr. Brightside - The Killers
2024-10-09,2,Bohemian Rhapsody - Queen
2024-10-09,2,Drivers License - Olivia Rodrigo
2024-10-09,3,Motion Sickness - Phoebe Bridgers
2024-10-09,3,Motion Sickness - Phoebe Bridgers
2024-10-09,3,Drivers License - Olivia Rodrigo
2024-10-09,3,Motion Sickness - Phoebe Bridgers
2024-10-09,3,Bad Guy - Billie Eilish
2024-10-09,3,Blinding Lights - The Weeknd
2024-10-09,3,Mr. Brightside - The Killers
2024-10-09,4,Rolling in the Deep - Adele
2024-10-09,4,Drivers License - Olivia Rodrigo
2024-10-09,4,Motion Sickness - Phoebe Bridgers
2024-10-09,4,Roslyn - Bon Iver & St. Vincent
2024-10-09,4,Rolling in the Deep - Adele
2024-10-09,5,Peaches - Justin Bieber
2024-10-09,5,Motion Sickness - Phoebe Bridgers
2024-10-09,5,Motion Sickness - Phoebe Bridgers
2024-10-09,5,Sinking Feeling - Weyes Blood
2024-10-09,5,Seventeen Going Under - Sam Fender
2024-10-09,5,Levitating - Dua Lipa
2024-10-09,6,Drivers License - Olivia Rodrigo
2024-10-09,6,Blinding Lights - The Weeknd
2024-10-09,6,Rolling in the Deep - Adele
2024-10-09,6,The Less I Know the Better - Tame Impala
2024-10-09,6,Blinding Lights - The Weeknd
2024-10-09,6,Motion Sickness - Phoebe Bridgers
2024-10-09,6,Blinding Lights - The Weeknd
2024-10-09,7,Levitating - Dua Lipa
2024-10-09,7,Seventeen Going Under - Sam Fender
2024-10-09,7,First Love / Late Spring - Mitski
2024-10-09,7,Seventeen Going Under - Sam Fender
2024-10-09,7,Drivers License - Olivia Rodrigo
2024-10-09,8,Bad Guy - Billie Eilish
2024-10-09,8,Peaches - Justin Bieber
2024-10-09,8,Happier Than Ever - Billie Eilish
2024-10-09,9,Motion Sickness - Phoebe Bridgers
2024-10-09,9,Seventeen Going Under - Sam Fender
2024-10-09,10,Roslyn - Bon Iver & St. Vincent
2024-10-09,10,Kyoto - Phoebe Bridgers
2024-10-09,10,Motion Sickness - Phoebe Bridgers
2024-10-09,10,Bohemian Rhapsody - Queen
2024-10-09,10,Blinding Lights - The Weeknd
2024-10-09,11,Angel - The 1975
2024-10-09,11,Angel - The 1975
2024-10-09,11,Roslyn - Bon Iver & St. Vincent
2024-10-09,11,Sinking Feeling - Weyes Blood
2024-10-09,11,Bohemian Rhapsody - Queen
2024-10-09,12,Sinking Feeling - Weyes Blood
2024-10-09,12,Shape of You - Ed Sheeran
2024-10-09,12,Happier Than Ever - Billie Eilish
2024-10-09,12,Drivers License - Olivia Rodrigo
2024-10-09,12,Bad Guy - Billie Eilish
2024-10-09,13,Rolling in the Deep - Adele
2024-10-09,13,Peaches - Justin Bieber
2024-10-09,13,Sinking Feeling - Weyes Blood
2024-10-09,14,Retrograde - James Blake
2024-10-09,14,Kyoto - Phoebe Bridgers
2024-10-09,14,Seventeen Going Under - Sam Fender
2024-10-09,14,Sinking Feeling - Weyes Blood
2024-10-09,14,Drivers License - Olivia Rodrigo
2024-10-09,14,Motion Sickness - Phoebe Bridgers
2024-10-09,14,Mr. Brightside - The Killers
2024-10-09,15,Drivers License - Olivia Rodrigo
2024-10-09,15,Rolling in the Deep - Adele
2024-10-09,15,Blinding Lights - The Weeknd
2024-10-09,15,Blinding Lights - The Weeknd
2024-10-09,15,Rolling in the Deep - Adele
2024-10-09,16,Roslyn - Bon Iver & St. Vincent
2024-10-09,16,Kyoto - Phoebe Bridgers
2024-10-09,16,Motion Sickness - Phoebe Bridgers
2024-10-09,17,Shape of You - Ed Sheeran
2024-10-09,17,Rolling in the Deep - Adele
2024-10-09,17,Retrograde - James Blake
2024-10-09,17,Bohemian Rhapsody - Queen
2024-10-09,17,Happier Than Ever - Billie Eilish
2024-10-09,17,Roslyn - Bon Iver & St. Vincent
2024-10-09,17,Mr. Brightside - The Killers
2024-10-09,17,Sinking Feeling - Weyes Blood
2024-10-09,18,Drivers License - Olivia Rodrigo
2024-10-09,18,Mr. Brightside - The Killers
2024-10-09,18,Roslyn - Bon Iver & St. Vincent
2024-10-09,18,First Love / Late Spring - Mitski
2024-10-09,19,Somebody That I Used to Know - Gotye
2024-10-09,19,Mr. Brightside - The Killers
2024-10-09,19,Sinking Feeling - Weyes Blood
2024-10-09,20,Shape of You - Ed Sheeran
2024-10-09,21,Seventeen Going Under - Sam Fender
2024-10-09,21,The Less I Know the Better - Tame Impala
2024-10-09,21,Seventeen Going Under - Sam Fender
2024-10-09,22,Bohemian Rhapsody - Queen
2024-10-09,22,Seventeen Going Under - Sam Fender
2024-10-09,22,First Love / Late Spring - Mitski
2024-10-09,22,Angel - The 1975
2024-10-09,22,Levitating - Dua Lipa
2024-10-09,22,Happier Than Ever - Billie Eilish
2024-10-09,22,Drivers License - Olivia Rodrigo
2024-10-09,23,Roslyn - Bon Iver & St. Vincent
2024-10-09,23,Somebody That I Used to Know - Gotye
2024-10-10,0,Levitating - Dua Lipa
2024-10-10,0,Kyoto - Phoebe Bridgers
2024-10-10,0,Bohemian Rhapsody - Queen
2024-10-10,0,Peaches - Justin Bieber
2024-10-10,0,Kyoto - Phoebe Bridgers
2024-10-10,0,Bad Guy - Billie Eilish
2024-10-10,0,Rolling in the Deep - Adele
2024-10-10,1,Mr. Brightside - The Killers
2024-10-10,1,Motion Sickness - Phoebe Bridgers
2024-10-10,1,Seventeen Going Under - Sam Fender
2024-10-10,2,Motion Sickness - Phoebe Bridgers
2024-10-10,2,Retrograde - James Blake
2024-10-10,2,Drivers License - Olivia Rodrigo
2024-10-10,2,Motion Sickness - Phoebe Bridgers
2024-10-10,2,Blinding Lights - The Weeknd
2024-10-10,3,Kyoto - Phoebe Bridgers
2024-10-10,3,The Less I Know the Better - Tame Impala
2024-10-10,3,Bohemian Rhapsody - Queen
2024-10-10,4,Roslyn - Bon Iver & St. Vincent
2024-10-10,4,Sinking Feeling - Weyes Blood
2024-10-10,4,Mr. Brightside - The Killers
2024-10-10,4,Motion Sickness - Phoebe Bridgers
2024-10-10,4,Blinding Lights - The Weeknd
2024-10-10,5,Somebody That I Used to Know - Gotye
2024-10-10,5,Shape of You - Ed Sheeran
2024-10-10,5,Bohemian Rhapsody - Queen
2024-10-10,5,Blinding Lights - The Weeknd
2024-10-10,5,Bohemian Rhapsody - Queen
2024-10-10,6,Angel - The 1975
2024-10-10,6,Sinking Feeling - Weyes Blood
2024-10-10,6,Angel - The 1975
2024-10-10,6,The Less I Know the Better - Tame Impala
2024-10-10,7,Angel - The 1975
2024-10-10,7,Roslyn - Bon Iver & St. Vincent
2024-10-10,7,Roslyn - Bon Iver & St. Vincent
2024-10-10,7,Drivers License - Olivia Rodrigo
2024-10-10,8,Happier Than Ever - Billie Eilish
2024-10-10,8,Rolling in the Deep - Adele
2024-10-10,8,Rolling in the Deep - Adele
2024-10-10,8,Bohemian Rhapsody - Queen
2024-10-10,9,Roslyn - Bon Iver & St. Vincent
2024-10-10,9,Mr. Brightside - The Killers
2024-10-10,9,Sinking Feeling - Weyes Blood
2024-10-10,9,Peaches - Justin Bieber
2024-10-10,9,Peaches - Justin Bieber
2024-10-10,10,Motion Sickness - Phoebe Bridgers
2024-10-10,10,Peaches - Justin Bieber
2024-10-10,10,Roslyn - Bon Iver & St. Vincent
2024-10-10,11,Peaches - Justin Bieber
2024-10-10,11,Bohemian Rhapsody - Queen
2024-10-10,11,Kyoto - Phoebe Bridgers
2024-10-10,11,Sinking Feeling - Weyes Blood
2024-10-10,12,Retrograde - James Blake
2024-10-10,12,Somebody That I Used to Know - Gotye
2024-10-10,13,First Love / Late Spring - Mitski
2024-10-10,13,Kyoto - Phoebe Bridgers
2024-10-10,13,Drivers License - Olivia Rodrigo
2024-10-10,13,First Love / Late Spring - Mitski
2024-10-10,14,Bohemian Rhapsody - Queen
2024-10-10,14,Kyoto - Phoebe Bridgers
2024-10-10,14,Mr. Brightside - The Killers
2024-10-10,14,Retrograde - James Blake
2024-10-10,14,Sinking Feeling - Weyes Blood
2024-10-10,14,Drivers License - Olivia Rodrigo
2024-10-10,14,Sinking Feeling - Weyes Blood
2024-10-10,14,Motion Sickness - Phoebe Bridgers
2024-10-10,14,Peaches - Justin Bieber
2024-10-10,15,Kyoto - Phoebe Bridgers
2024-10-10,15,First Love / Late Spring - Mitski
2024-10-10,15,Bad Guy - Billie Eilish
2024-10-10,16,Roslyn - Bon Iver & St. Vincent
2024-10-10,16,Motion Sickness - Phoebe Bridgers
2024-10-10,16,Happier Than Ever - Billie Eilish
2024-10-10,16,Somebody That I Used to Know - Gotye
2024-10-10,17,First Love / Late Spring - Mitski
2024-10-10,17,Shape of You - Ed Sheeran
2024-10-10,18,Drivers License - Olivia Rodrigo
2024-10-10,19,Kyoto - Phoebe Bridgers
2024-10-10,19,Somebody That I Used to Know - Gotye
2024-10-10,19,Sinking Feeling - Weyes Blood
2024-10-10,19,Rolling in the Deep - Adele
2024-10-10,19,Drivers License - Olivia Rodrigo
2024-10-10,20,The Less I Know the Better - Tame Impala
2024-10-10,20,Motion Sickness - Phoebe Bridgers
2024-10-10,20,Shape of You - Ed Sheeran
2024-10-10,20,Peaches - Justin Bieber
2024-10-10,21,Bad Guy - Billie Eilish
2024-10-10,21,Shape of You - Ed Sheeran
2024-10-10,21,Bad Guy - Billie Eilish
2024-10-10,21,Shape of You - Ed Sheeran
2024-10-10,21,Angel - The 1975
2024-10-10,21,Bad Guy - Billie Eilish
2024-10-10,22,Happier Than Ever - Billie Eilish
2024-10-10,22,Happier Than Ever - Billie Eilish
2024-10-10,22,Seventeen Going Under - Sam Fender
2024-10-10,22,Motion Sickness - Phoebe Bridgers
2024-10-10,22,First Love / Late Spring - Mitski
2024-10-10,22,Angel - The 1975
2024-10-10,23,Roslyn - Bon Iver & St. Vincent
2024-10-10,23,Somebody That I Used to Know - Gotye
2024-10-10,23,Shape of You - Ed Sheeran
2024-10-10,23,Happier Than Ever - Billie Eilish
2024-10-10,23,Seventeen Going Under - Sam Fender
2024-10-11,0,Seventeen Going Under - Sam Fender
2024-10-11,0,Mr. Brightside - The Killers
2024-10-11,1,Sinking Feeling - Weyes Blood
2024-10-11,1,Motion Sickness - Phoebe Bridgers
2024-10-11,1,The Less I Know the Better - Tame Impala
2024-10-11,1,Motion Sickness - Phoebe Bridgers
2024-10-11,1,Roslyn - Bon Iver & St. Vincent
2024-10-11,1,Motion Sickness - Phoebe Bridgers
2024-10-11,2,Somebody That I Used to Know - Gotye
2024-10-11,2,Peaches - Justin Bieber
2024-10-11,2,Drivers License - Olivia Rodrigo
2024-10-11,2,Roslyn - Bon Iver & St. Vincent
2024-10-11,2,Angel - The 1975
2024-10-11,2,Somebody That I Used to Know - Gotye
2024-10-11,2,Roslyn - Bon Iver & St. Vincent
2024-10-11,2,Kyoto - Phoebe Bridgers
2024-10-11,3,Peaches - Justin Bieber
2024-10-11,3,Motion Sickness - Phoebe Bridgers
2024-10-11,3,Retrograde - James Blake
2024-10-11,3,Bohemian Rhapsody - Queen
2024-10-11,3,Bad Guy - Billie Eilish
2024-10-11,3,Drivers License - Olivia Rodrigo
2024-10-11,4,Bad Guy - Billie Eilish
2024-10-11,4,Levitating - Dua Lipa
2024-10-11,4,The Less I Know the Better - Tame Impala
2024-10-11,4,Somebody That I Used to Know - Gotye
2024-10-11,4,Seventeen Going Under - Sam Fender
2024-10-11,4,The Less I Know the Better - Tame Impala
2024-10-11,4,Kyoto - Phoebe Bridgers
2024-10-11,5,Roslyn - Bon Iver & St. Vincent
2024-10-11,5,Happier Than Ever - Billie Eilish

2024-10-11,21,Blinding Lights - The Weeknd
2024-10-11,21,Roslyn - Bon Iver & St. Vincent
2024-10-11,21,Sinking Feeling - Weyes Blood
2024-10-11,22,Levitating - Dua Lipa
2024-10-11,22,Motion Sickness - Phoebe Bridgers
2024-10-11,22,Drivers License - Olivia Rodrigo
2024-10-11,23,Rolling in the Deep - Adele
2024-10-11,23,Drivers License - Olivia Rodrigo
2024-10-11,23,First Love / Late Spring - Mitski
2024-10-11,23,Mr. Brightside - The Killers
2024-10-11,23,Rolling in the Deep - Adele
2024-10-11,23,Bad Guy - Billie Eilish
2024-10-11,23,Angel - The 1975
2024-10-11,23,Drivers License - Olivia Rodrigo
2024-10-11,23,First Love / Late Spring - Mitski
2024-10-12,0,Somebody That I Used to Know - Gotye
2024-10-12,0,Roslyn - Bon Iver & St. Vincent
2024-10-12,0,Bad Guy - Billie Eilish
2024-10-12,0,Bad Guy - Billie Eilish
2024-10-12,0,Drivers License - Olivia Rodrigo
2024-10-12,0,Happier Than Ever - Billie Eilish
2024-10-12,0,Blinding Lights - The Weeknd
2024-10-12,1,Bohemian Rhapsody - Queen
2024-10-12,1,Happier Than Ever - Billie Eilish
2024-10-12,1,Mr. Brightside - The Killers
2024-10-12,1,Seventeen Going Under - Sam Fender
2024-10-12,2,Levitating - Dua Lipa
2024-10-12,2,Bohemian Rhapsody - Queen
2024-10-12,2,Kyoto - Phoebe Bridgers
2024-10-12,2,Levitating - Dua Lipa
2024-10-12,3,Bohemian Rhapsody - Queen
2024-10-12,3,Motion Sickness - Phoebe Bridgers
2024-10-12,3,Mr. Brightside - The Killers
2024-10-12,3,The Less I Know the Better - Tame Impala
2024-10-12,3,Kyoto - Phoebe Bridgers
2024-10-12,3,Shape of You - Ed Sheeran
2024-10-12,3,Drivers License - Olivia Rodrigo
2024-10-12,3,Kyoto - Phoebe Bridgers
2024-10-12,3,Angel - The 1975
2024-10-12,4,Motion Sickness - Phoebe Bridgers
2024-10-12,4,Retrograde - James Blake
2024-10-12,4,The Less I Know the Better - Tame Impala
2024-10-12,4,First Love / Late Spring - Mitski
2024-10-12,4,Happier Than Ever - Billie Eilish
2024-10-12,5,Peaches - Justin Bieber
2024-10-12,5,Blinding Lights - The Weeknd
2024-10-12,6,Shape of You - Ed Sheeran
2024-10-12,6,The Less I Know the Better - Tame Impala
2024-10-12,7,Roslyn - Bon Iver & St. Vincent
2024-10-12,7,Mr. Brightside - The Killers
2024-10-12,7,Roslyn - Bon Iver & St. Vincent
2024-10-12,8,Happier Than Ever - Billie Eilish
2024-10-12,8,Kyoto - Phoebe Bridgers
2024-10-12,8,Somebody That I Used to Know - Gotye
2024-10-12,8,Roslyn - Bon Iver & St. Vincent
2024-10-12,8,Sinking Feeling - Weyes Blood
2024-10-12,9,Roslyn - Bon Iver & St. Vincent
2024-10-12,9,Happier Than Ever - Billie Eilish
2024-10-12,9,Rolling in the Deep - Adele
2024-10-12,9,First Love / Late Spring - Mitski
2024-10-12,9,Mr. Brightside - The Killers
2024-10-12,10,Happier Than Ever - Billie Eilish
2024-10-12,10,Levitating - Dua Lipa
2024-10-12,10,Seventeen Going Under - Sam Fender
2024-10-12,10,Levitating - Dua Lipa
2024-10-12,11,Seventeen Going Under - Sam Fender
2024-10-12,11,Happier Than Ever - Billie Eilish
2024-10-12,11,First Love / Late Spring - Mitski
2024-10-12,11,Drivers License - Olivia Rodrigo
2024-10-12,11,Peaches - Justin Bieber
2024-10-12,11,Levitating - Dua Lipa
2024-10-12,11,First Love / Late Spring - Mitski
2024-10-12,12,The Less I Know the Better - Tame Impala
2024-10-12,12,Angel - The 1975
2024-10-12,12,Kyoto - Phoebe Bridgers
2024-10-12,12,Bohemian Rhapsody - Queen
2024-10-12,12,Shape of You - Ed Sheeran
2024-10-12,12,Retrograde - James Blake
2024-10-12,12,Levitating - Dua Lipa
2024-10-12,13,Seventeen Going Under - Sam Fender
2024-10-12,13,Motion Sickness - Phoebe Bridgers
2024-10-12,13,The Less I Know the Better - Tame Impala
2024-10-12,13,Motion Sickness - Phoebe Bridgers
2024-10-12,13,Drivers License - Olivia Rodrigo
2024-10-12,13,Drivers License - Olivia Rodrigo
2024-10-12,13,Bad Guy - Billie Eilish
2024-10-12,14,Somebody That I Used to Know - Gotye
2024-10-12,14,Motion Sickness - Phoebe Bridgers
2024-10-12,14,Bad Guy - Billie Eilish
2024-10-12,14,Kyoto - Phoebe Bridgers
2024-10-12,14,Rolling in the Deep - Adele
2024-10-12,15,Sinking Feeling - Weyes Blood
2024-10-12,15,First Love / Late Spring - Mitski
2024-10-12,15,Drivers License - Olivia Rodrigo
2024-10-12,16,Angel - The 1975
2024-10-12,16,Seventeen Going Under - Sam Fender
2024-10-12,16,Retrograde - James Blake
2024-10-12,17,Retrograde - James Blake
2024-10-12,17,Drivers License - Olivia Rodrigo
2024-10-12,17,Levitating - Dua Lipa
